10,23,53,42,10,10,10,10,10,10,10,10,10,10,10,10,10,8,41,53,53,26,10,10,10,10,10,10,10,10,17,18,17,18,17,18,17,18,17,18,10,10,10,10,36,36,10,10,10,10,10,7,7,7,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,19,3,10,41,53,53,53,53,53,53,53,53,53,53,53,53
10,23,53,42,10,10,10,10,10,10,10,10,10,10,10,10,23,53,53,53,53,26,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,7,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,7,17,18,41,53,53,53,53,53,53,53,53,53,53,53,53,53
10,23,53,42,10,10,10,10,10,10,11,12,13,14,10,10,39,53,53,53,53,42,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,41,40,10,7,10,16,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,9,41,53,53,53,53,53,53,53,53,53,53,53,53,53,53
10,23,53,42,10,10,10,10,10,37,27,28,29,30,10,10,39,53,53,56,57,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,10,10,7,10,16,7,23,53,53,26,7,10,7,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,41,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
10,23,53,42,10,10,10,10,10,10,43,44,45,46,10,10,39,53,53,26,10,10,10,10,10,17,18,10,10,10,10,10,10,10,10,10,37,10,10,10,10,7,10,23,53,53,26,10,10,52,10,10,10,10,10,10,10,0,10,10,10,10,7,7,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,25,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
10,23,53,42,10,10,10,10,10,10,23,53,53,42,10,10,39,53,53,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,52,10,23,53,53,26,10,10,10,7,10,10,10,10,10,10,16,10,10,10,10,7,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,57,25,53,53,53,53,53,53,53,53,53,53,53,53,53,53
10,23,53,40,8,8,8,8,8,8,41,53,53,40,8,8,41,53,53,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,39,53,53,42,10,10,0,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,2,25,53,53,53,53,53,53,53,53,53,53,53,53,53
10,23,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,26,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,25,24,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,4,20,10,25,53,53,53,53,53,53,53,53,53,53,53,53
10,39,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,42,10,10,10,10,10,10,10,10,10,16,10,10,10,36,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,17,18,10,10,10,10,10,10,10,10,4,20,19,2,10,25,53,53,53,53,53,53,53,53,53,53,53
10,10,56,56,56,56,56,56,56,56,25,53,53,24,56,56,56,56,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,52,7,7,7,7,7,7,7,7,7,7,7,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,19,3,4,20,19,2,10,25,53,53,53,53,53,53,53,53,54,53
10,11,12,13,14,10,10,10,10,10,39,53,53,26,10,10,10,10,11,12,13,14,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,52,7,7,7,7,7,10,10,7,10,10,10,10,10,10,10,10,10,10,10,17,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,19,3,4,20,19,2,10,25,53,53,53,53,53,53,53,53,53
10,27,28,29,30,10,10,10,10,10,39,53,53,26,10,10,10,10,27,28,29,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,19,3,4,20,19,2,7,25,56,25,57,56,56,57,24,56
10,43,44,45,46,10,10,10,10,10,39,53,53,26,10,10,10,10,43,44,45,46,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,0,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,19,3,4,20,19,2,1,2,1,2,1,2,1,2,1
7,23,53,26,10,10,10,10,10,10,39,53,53,26,10,10,10,10,23,53,53,26,10,10,10,10,37,10,10,10,10,10,10,10,10,10,10,10,10,7,7,16,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,19,3,4,3,19,3,4,3,4,3,4,3,4,3
7,23,53,42,10,10,10,10,10,10,39,53,53,26,10,10,10,10,0,53,53,26,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,10,10,36,10,10,10,10,10,10,10,10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,17,19,3,4,20,19,20,19,20,19,20,19,20,19
7,23,53,42,10,10,10,10,10,10,39,53,53,42,10,10,10,10,16,53,53,42,10,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,18,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10,10,10,17,4,20,4,3,4,3,4,3,4,3,4,3
7,23,53,40,8,8,8,8,8,8,41,53,53,40,8,8,8,8,41,53,53,40,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,10,10,10,41,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,18,17,18,17,18,17,19,59,60,61,62
7,23,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,26,7,23,53,53,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,32,33,10,10,10,10,37,17,27,28,29,30
7,39,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,42,10,23,53,53,26,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,49,10,10,10,10,10,58,43,44,45,46
10,7,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,24,53,53,40,8,41,53,53,26,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,32,33,10,10,10,10,10,10,23,53,26,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,23,53,53,53,53,53,53,53,26,10,10,10,10,10,17,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,37,10,10,10,48,49,10,10,10,10,10,10,39,53,42,10
10,10,10,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,39,53,53,53,53,53,53,53,42,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,37,10,10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,32,33,10,10,0,10,10,10,23,53,40,9
10,10,10,10,10,10,10,10,10,10,10,10,1,2,10,10,10,10,10,10,10,10,10,10,52,10,10,10,10,10,10,10,10,10,10,10,10,10,10,56,56,56,56,56,56,57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,17,18,10,10,10,10,10,10,10,10,10,10,48,49,10,10,16,10,10,10,39,54,53,53
10,10,10,10,10,10,10,10,10,10,10,10,17,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,37,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,32,33,10,10,10,10,10,10,10,56,56,57
